"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","pif"
"5d33ff76f665c6001ab9aa1e",6,"younger",2,"RIVER","RIVER",TRUE,3.78172,1,2,"backpack","mis-match",550,"non-match"
"5d33ff76f665c6001ab9aa1e",6,"younger",3,"WEAPON","WEAPON",TRUE,5.265145,2,3,"boot","new-new",550,"new-new"
"5d33ff76f665c6001ab9aa1e",6,"younger",4,"?","AREA",FALSE,2.885695,0,4,"bench","old-new",550,"non-match"
"5d33ff76f665c6001ab9aa1e",7,"younger",1,"SPIRIT","SPIRIT",TRUE,8.64895,2,1,"tractor","new-new",551,"new-new"
"5d33ff76f665c6001ab9aa1e",7,"younger",2,"CARS","CARS",TRUE,4.11518,0,2,"motorbike","new-new",551,"new-new"
"5d33ff76f665c6001ab9aa1e",7,"younger",3,"BOYS","BOYS",TRUE,3.14895,1,3,"monkey","new-new",551,"new-new"
"5d33ff76f665c6001ab9aa1e",7,"younger",4,"MILE","MILE",TRUE,2.36565,3,4,"dice","new-new",551,"new-new"
"5d33ff76f665c6001ab9aa1e",8,"younger",1,"DEMON","DEMON",TRUE,3.814735,1,1,"salt","new-new",552,"new-new"
"5d33ff76f665c6001ab9aa1e",8,"younger",2,"BATH","BATH",TRUE,2.19894,2,2,"daisy","mis-match",552,"non-match"
"5d33ff76f665c6001ab9aa1e",8,"younger",3,"GLASS","GLASS",TRUE,4.31547,0,3,"rug","match",552,"match"
"5d33ff76f665c6001ab9aa1e",8,"younger",4,"FEET","FEET",TRUE,2.782085,3,4,"crown","old-new",552,"non-match"
"5d33ff76f665c6001ab9aa1e",9,"younger",1,"MOMENT","MOMENT",TRUE,2.131165,3,1,"aeroplane","new-new",553,"new-new"
"5d33ff76f665c6001ab9aa1e",9,"younger",2,"?","FOOD",FALSE,5.13155,0,2,"cathedral","new-new",553,"new-new"
"5d33ff76f665c6001ab9aa1e",9,"younger",3,"MILLER","MILLER",TRUE,3.864625,2,3,"sunflower","new-new",553,"new-new"
"5d33ff76f665c6001ab9aa1e",9,"younger",4,"LETTER","LETTER",TRUE,3.18194,1,4,"hanger","new-new",553,"new-new"
"5d33ff76f665c6001ab9aa1e",10,"younger",1,"DANGER","DANGER",TRUE,3.7631,2,1,"skateboard","new-new",554,"new-new"
"5d33ff76f665c6001ab9aa1e",10,"younger",2,"POLICY","POLICY",TRUE,4.932,1,2,"frame","new-new",554,"new-new"
"5d33ff76f665c6001ab9aa1e",10,"younger",3,"NATION","NATION",TRUE,2.515435,0,3,"pepper","new-new",554,"new-new"
"5d33ff76f665c6001ab9aa1e",10,"younger",4,"?","RECORD",FALSE,1.38267,3,4,"sun","new-new",554,"new-new"
"5d33ff76f665c6001ab9aa1e",11,"younger",1,"ARTIST","ARTIST",TRUE,2.16489,3,1,"gorilla","old-new",555,"non-match"
"5d33ff76f665c6001ab9aa1e",11,"younger",2,"?","YEAR",FALSE,1.232665,1,2,"telephone","mis-match",555,"non-match"
"5d33ff76f665c6001ab9aa1e",11,"younger",3,"?","FLIGHT",FALSE,2.365835,0,3,"tyre","match",555,"match"
"5d33ff76f665c6001ab9aa1e",11,"younger",4,"CANDY","CANDY",TRUE,1.93274,2,4,"cart","new-new",555,"new-new"
"5d33ff76f665c6001ab9aa1e",12,"younger",1,"IDEAS","IDEAS",TRUE,2.364395,3,1,"candle","new-new",556,"new-new"
"5d33ff76f665c6001ab9aa1e",12,"younger",2,"?","STYLE",FALSE,1.233025,2,2,"pawn","new-new",556,"new-new"
"5d33ff76f665c6001ab9aa1e",12,"younger",3,"SERIES","SERIES",TRUE,3.232765,1,3,"coin","new-new",556,"new-new"
"5d33ff76f665c6001ab9aa1e",12,"younger",4,"FLESH","FLESH",TRUE,3.13201,0,4,"balcony","new-new",556,"new-new"
"5d33ff76f665c6001ab9aa1e",13,"younger",1,"COPS","COPS",TRUE,4.06482,3,1,"pencil","match",557,"match"
"5d33ff76f665c6001ab9aa1e",13,"younger",2,"VALLEY","VALLEY",TRUE,2.615555,2,2,"megaphone","old-new",557,"non-match"
"5d33ff76f665c6001ab9aa1e",13,"younger",3,"?","DOZEN",FALSE,3.015195,0,3,"basket","new-new",557,"new-new"
"5d33ff76f665c6001ab9aa1e",13,"younger",4,"PHOTO","PHOTO",TRUE,1.99885,1,4,"spoon","mis-match",557,"non-match"
"5d33ff76f665c6001ab9aa1e",14,"younger",1,"APPLE","APPLE",TRUE,3.4626,1,1,"stool","old-new",558,"non-match"
"5d33ff76f665c6001ab9aa1e",14,"younger",2,"SLEECH","SPEECH",FALSE,5.23192,3,2,"pear","new-new",558,"new-new"
"5d33ff76f665c6001ab9aa1e",14,"younger",3,"CASINO","CASINO",TRUE,2.6654,2,3,"map","mis-match",558,"non-match"
"5d33ff76f665c6001ab9aa1e",14,"younger",4,"?","SAKE",FALSE,0.26624,0,4,"ring","match",558,"match"
"5d33ff76f665c6001ab9aa1e",15,"younger",1,"ROOF","ROOF",TRUE,4.814105,0,1,"planet","new-new",559,"new-new"
"5d33ff76f665c6001ab9aa1e",15,"younger",2,"DEATH","DEATH",TRUE,6.381165,2,2,"suitcase","new-new",559,"new-new"
"5d33ff76f665c6001ab9aa1e",15,"younger",3,"WRITER","WRITER",TRUE,5.047695,1,3,"watch","new-new",559,"new-new"
"5d33ff76f665c6001ab9aa1e",15,"younger",4,"NIGHT","NIGHT",TRUE,2.91532,3,4,"cap","new-new",559,"new-new"
"5d33ff76f665c6001ab9aa1e",16,"younger",1,"BELT","BELT",TRUE,3.846115,1,1,"wheelbarrow","old-new",560,"non-match"
"5d33ff76f665c6001ab9aa1e",16,"younger",2,"TEAR","TEAR",TRUE,3.181945,3,2,"calendar","new-new",560,"new-new"
"5d33ff76f665c6001ab9aa1e",16,"younger",3,"LOTS","LOTS",TRUE,2.932485,0,3,"microphone","match",560,"match"
"5d33ff76f665c6001ab9aa1e",16,"younger",4,"ADVICE","ADVICE",TRUE,2.824805,2,4,"stamp","mis-match",560,"non-match"
"5d3b11df41fc550001ff550f",1,"older",1,"BODY","HONEY",FALSE,2.58299,3,1,"suitcase","match",1361,"match"
"5d3b11df41fc550001ff550f",1,"older",2,"JUNGLE","JUNGLE",TRUE,5.118655,0,2,"salt","mis-match",1361,"non-match"
"5d3b11df41fc550001ff550f",1,"older",3,"LIFE","LIFE",TRUE,2.53417,1,3,"carrot","new-new",1361,"new-new"
"5d3b11df41fc550001ff550f",1,"older",4,"JUNGLE","BODY",FALSE,3.402825,2,4,"gorilla","old-new",1361,"non-match"
"5d3b11df41fc550001ff550f",2,"older",1,"MOMENT","MOMENT",TRUE,2.46556,3,1,"mushroom","mis-match",1362,"non-match"
"5d3b11df41fc550001ff550f",2,"older",2,"FLESH","FAMILY",FALSE,3.919395,2,2,"scissors","match",1362,"match"
"5d3b11df41fc550001ff550f",2,"older",3,"KIND","KIND",TRUE,2.083835,0,3,"monkey","old-new",1362,"non-match"
"5d3b11df41fc550001ff550f",2,"older",4,"FLESH","FLESH",TRUE,3.235645,1,4,"pear","new-new",1362,"new-new"
"5d3b11df41fc550001ff550f",3,"older",1,"DANGER","DANGER",TRUE,4.046585,2,1,"cherry","old-new",1363,"non-match"
"5d3b11df41fc550001ff550f",3,"older",2,"ARTIST","ARTIST",TRUE,4.16969,3,2,"wheel","match",1363,"match"
"5d3b11df41fc550001ff550f",3,"older",3,"DANGER","FLIGHT",FALSE,2.95118,1,3,"shovel","new-new",1363,"new-new"
"5d3b11df41fc550001ff550f",3,"older",4,"YEAR","YEAR",TRUE,1.666265,0,4,"kettle","mis-match",1363,"non-match"
"5d3b11df41fc550001ff550f",4,"older",1,"RIVER","RIVER",TRUE,2.21165,3,1,"motorbike","mis-match",1364,"non-match"
"5d3b11df41fc550001ff550f",4,"older",2,"GIRL","GIRL",TRUE,2.467245,2,2,"basket","match",1364,"match"
"5d3b11df41fc550001ff550f",4,"older",3,"DEMON","DEMON",TRUE,2.201105,1,3,"bolt","new-new",1364,"new-new"
"5d3b11df41fc550001ff550f",4,"older",4,"CLIENT","CLIENT",TRUE,1.91687,0,4,"telephone","old-new",1364,"non-match"
"5d3b11df41fc550001ff550f",5,"older",1,"SPIRIT","SPIRIT",TRUE,3.93401,0,1,"sunflower","new-new",1365,"new-new"
"5d3b11df41fc550001ff550f",5,"older",2,"PENNY","PENNY",TRUE,4.40245,3,2,"tray","new-new",1365,"new-new"
"5d3b11df41fc550001ff550f",5,"older",3,"FEET","FEET",TRUE,2.781945,1,3,"cart","new-new",1365,"new-new"
"5d3b11df41fc550001ff550f",5,"older",4,"MONTH","MONTH",TRUE,2.43356,2,4,"backpack","new-new",1365,"new-new"
"5d3b11df41fc550001ff550f",6,"older",1,"RECORD","RECORD",TRUE,3.54883,0,1,"frame","new-new",1366,"new-new"
"5d3b11df41fc550001ff550f",6,"older",2,"SAKE","SAKE",TRUE,1.93249,1,2,"anchor","new-new",1366,"new-new"
"5d3b11df41fc550001ff550f",6,"older",3,"PRINCE","PRINCE",TRUE,1.964965,2,3,"cap","new-new",1366,"new-new"
"5d3b11df41fc550001ff550f",6,"older",4,"DIRT","DIRT",TRUE,1.350225,3,4,"hanger","new-new",1366,"new-new"
"5d3b11df41fc550001ff550f",7,"older",1,"NIGHT","NIGHT",TRUE,2.909745,0,1,"goose","new-new",1367,"new-new"
"5d3b11df41fc550001ff550f",7,"older",2,"CLOCK","CLOCK",TRUE,5.320735,3,2,"pencil","mis-match",1367,"non-match"
"5d3b11df41fc550001ff550f",7,"older",3,"TOILET","TOILET",TRUE,2.823185,2,3,"diamond","match",1367,"match"
"5d3b11df41fc550001ff550f",7,"older",4,"CARS","CARS",TRUE,1.899125,1,4,"microphone","old-new",1367,"non-match"
"5d3b11df41fc550001ff550f",8,"older",1,"WOMAN","WOMEN",FALSE,3.1993,1,1,"stamp","new-new",1368,"new-new"
"5d3b11df41fc550001ff550f",8,"older",2,"CASINO","CASINO",TRUE,4.537665,3,2,"pepper","new-new",1368,"new-new"
"5d3b11df41fc550001ff550f",8,"older",3,"YART","YARD",FALSE,4.051645,2,3,"wheelbarrow","new-new",1368,"new-new"
"5d3b11df41fc550001ff550f",8,"older",4,"AGENT","AGENT",TRUE,2.635125,0,4,"watch","new-new",1368,"new-new"
"5d3b11df41fc550001ff550f",9,"older",1,"FOOD","HOTEL",FALSE,3.96744,2,1,"skateboard","new-new",1369,"new-new"
"5d3b11df41fc550001ff550f",9,"older",2,"DOZEN","DOZEN",TRUE,4.30194,3,2,"balcony","new-new",1369,"new-new"
"5d3b11df41fc550001ff550f",9,"older",3,"FOOD","FOOD",TRUE,2.264755,1,3,"rug","new-new",1369,"new-new"
"5d3b11df41fc550001ff550f",9,"older",4,"STYLE","STYLE",TRUE,2.151125,0,4,"aeroplane","new-new",1369,"new-new"
"5d3b11df41fc550001ff550f",10,"older",1,"IDEAS","IDEAS",TRUE,4.751545,3,1,"sun","new-new",1370,"new-new"
"5d3b11df41fc550001ff550f",10,"older",2,"ESTATE","ESTATE",TRUE,3.76893,2,2,"runner","mis-match",1370,"non-match"
"5d3b11df41fc550001ff550f",10,"older",3,"SERIES","GLASS",FALSE,3.95123,0,3,"dart","old-new",1370,"non-match"
"5d3b11df41fc550001ff550f",10,"older",4,"SERIES","SERIES",TRUE,2.833585,1,4,"coin","match",1370,"match"
"5d3b11df41fc550001ff550f",11,"older",1,"LETTER","LETTER",TRUE,3.328815,1,1,"stool","match",1371,"match"
"5d3b11df41fc550001ff550f",11,"older",2,"LEADER","LEADER",TRUE,3.302055,3,2,"crown","mis-match",1371,"non-match"
"5d3b11df41fc550001ff550f",11,"older",3,"SHOTS","WEAPON",FALSE,5.51833,0,3,"perfume","new-new",1371,"new-new"
"5d3b11df41fc550001ff550f",11,"older",4,"WEAPON","SHOTS",FALSE,4.48589,2,4,"windmill","old-new",1371,"non-match"
"5d3b11df41fc550001ff550f",12,"older",1,"SYSTEM","SYSTEM",TRUE,4.6489,2,1,"ring","match",1372,"match"
"5d3b11df41fc550001ff550f",12,"older",2,"LOTS","LOTS",TRUE,3.766745,3,2,"cathedral","mis-match",1372,"non-match"
"5d3b11df41fc550001ff550f",12,"older",3,"PHOTO","PHOTO",TRUE,2.951505,1,3,"candle","old-new",1372,"non-match"
"5d3b11df41fc550001ff550f",12,"older",4,"HOUSE","HOUSE",TRUE,1.664665,0,4,"mirror","new-new",1372,"new-new"
"5d3b11df41fc550001ff550f",13,"older",1,"BATH","TEAR",FALSE,4.19726,1,1,"calendar","new-new",1373,"new-new"
"5d3b11df41fc550001ff550f",13,"older",2,"TEAR","FRIEND",FALSE,2.918285,2,2,"planet","new-new",1373,"new-new"
"5d3b11df41fc550001ff550f",13,"older",3,"FRIEND","SPEECH",FALSE,3.41945,3,3,"spoon","new-new",1373,"new-new"
"5d3b11df41fc550001ff550f",13,"older",4,"SPEACH","BATH",FALSE,2.01647,0,4,"taxi","new-new",1373,"new-new"
"5d3b11df41fc550001ff550f",14,"older",1,"BELT","BELT",TRUE,2.763815,3,1,"peg","new-new",1374,"new-new"
"5d3b11df41fc550001ff550f",14,"older",2,"POLICY","PILLS",FALSE,4.136955,2,2,"map","old-new",1374,"non-match"
"5d3b11df41fc550001ff550f",14,"older",3,"POLICY","POLICY",TRUE,4.402405,1,3,"boot","mis-match",1374,"non-match"
"5d3b11df41fc550001ff550f",14,"older",4,"PLENTY","PLENTY",TRUE,5.453845,0,4,"daisy","match",1374,"match"
"5d3b11df41fc550001ff550f",15,"older",1,"ROOF","COPS",FALSE,3.80853,1,1,"tractor","new-new",1375,"new-new"
"5d3b11df41fc550001ff550f",15,"older",2,"GODS","GODS",TRUE,6.046295,3,2,"bench","new-new",1375,"new-new"
"5d3b11df41fc550001ff550f",15,"older",3,"ROOF","ROOF",TRUE,3.50945,0,3,"megaphone","new-new",1375,"new-new"
"5d3b11df41fc550001ff550f",15,"older",4,"BOYS","BOYS",TRUE,5.045725,2,4,"razor","new-new",1375,"new-new"
"5d3b11df41fc550001ff550f",16,"older",1,"WRITER","WRITER",TRUE,5.051125,3,1,"dice","mis-match",1376,"non-match"
"5d3b11df41fc550001ff550f",16,"older",2,"CANDY","CANDY",TRUE,3.16729,0,2,"pawn","match",1376,"match"
"5d3b11df41fc550001ff550f",16,"older",3,"AREA","AREA",TRUE,6.955295,1,3,"helmet","old-new",1376,"non-match"
"5d3b11df41fc550001ff550f",16,"older",4,"NATION","NATION",TRUE,4.350435,2,4,"tyre","new-new",1376,"new-new"
"5d4af58cf6cff50001f9cc0d",1,"younger",1,"WOMEN","WOMEN",TRUE,1.71675,3,1,"microphone","old-new",305,"non-match"
"5d4af58cf6cff50001f9cc0d",1,"younger",2,"KIND","KIND",TRUE,1.455835,1,2,"candle","match",305,"match"
"5d4af58cf6cff50001f9cc0d",1,"younger",3,"WRITER","WRITER",TRUE,2.619005,0,3,"cap","mis-match",305,"non-match"
"5d4af58cf6cff50001f9cc0d",1,"younger",4,"WEAPON","WEAPON",TRUE,2.61766,2,4,"cherry","new-new",305,"new-new"
"5d4af58cf6cff50001f9cc0d",2,"younger",1,"GIRL","GIRL",TRUE,2.23389,3,1,"pencil","old-new",306,"non-match"
"5d4af58cf6cff50001f9cc0d",2,"younger",2,"PHOTO","PHOTO",TRUE,1.768,1,2,"cathedral","mis-match",306,"non-match"
"5d4af58cf6cff50001f9cc0d",2,"younger",3,"WORLD","ESTATE",FALSE,2.773945,0,3,"map","new-new",306,"new-new"
"5d4af58cf6cff50001f9cc0d",2,"younger",4,"CASINO","CASINO",TRUE,1.18332,2,4,"helmet","match",306,"match"
"5d4af58cf6cff50001f9cc0d",3,"younger",1,"PLENTY","PLENTY",TRUE,2.31695,1,1,"salt","mis-match",307,"non-match"
"5d4af58cf6cff50001f9cc0d",3,"younger",2,"CLOCK","CLOCK",TRUE,1.70019,2,2,"pear","new-new",307,"new-new"
"5d4af58cf6cff50001f9cc0d",3,"younger",3,"STYLE","STYLE",TRUE,1.38446,3,3,"suitcase","match",307,"match"
"5d4af58cf6cff50001f9cc0d",3,"younger",4,"HONEY","HONEY",TRUE,1.45761,0,4,"kettle","old-new",307,"non-match"
"5d4af58cf6cff50001f9cc0d",4,"younger",1,"SERIES","SERIES",TRUE,3.23459,0,1,"tyre","new-new",308,"new-new"
"5d4af58cf6cff50001f9cc0d",4,"younger",2,"MILLER","MILLER",TRUE,1.851145,3,2,"bolt","new-new",308,"new-new"
"5d4af58cf6cff50001f9cc0d",4,"younger",3,"AGENT","AGENT",TRUE,1.767745,2,3,"goose","new-new",308,"new-new"
"5d4af58cf6cff50001f9cc0d",4,"younger",4,"SALE","SALE",TRUE,1.622525,1,4,"diamond","new-new",308,"new-new"
"5d4af58cf6cff50001f9cc0d",5,"younger",1,"BODY","BODY",TRUE,1.416265,0,1,"daisy","old-new",309,"non-match"
"5d4af58cf6cff50001f9cc0d",5,"younger",2,"TOILET","TOILET",TRUE,2.45165,2,2,"anchor","mis-match",309,"non-match"
"5d4af58cf6cff50001f9cc0d",5,"younger",3,"PENNY","PENNY",TRUE,1.616735,1,3,"stool","new-new",309,"new-new"
"5d4af58cf6cff50001f9cc0d",5,"younger",4,"NATION","NATION",TRUE,1.117715,3,4,"stamp","match",309,"match"
"5d4af58cf6cff50001f9cc0d",6,"younger",1,"FRIEND","FRIEND",TRUE,2.039275,3,1,"balcony","new-new",310,"new-new"
"5d4af58cf6cff50001f9cc0d",6,"younger",2,"VALLEY","VALLEY",TRUE,2.08528,1,2,"basket","new-new",310,"new-new"
"5d4af58cf6cff50001f9cc0d",6,"younger",3,"DAGGER","DANGER",FALSE,1.68407,0,3,"crown","new-new",310,"new-new"
"5d4af58cf6cff50001f9cc0d",6,"younger",4,"GODS","GODS",TRUE,3.151655,2,4,"perfume","new-new",310,"new-new"
"5d4af58cf6cff50001f9cc0d",7,"younger",1,"LIFE","LIFE",TRUE,1.53316,3,1,"pawn","new-new",311,"new-new"
"5d4af58cf6cff50001f9cc0d",7,"younger",2,"SHOTS","SHOTS",TRUE,1.216465,2,2,"cart","new-new",311,"new-new"
"5d4af58cf6cff50001f9cc0d",7,"younger",3,"DEATH","DEATH",TRUE,1.818305,1,3,"aeroplane","new-new",311,"new-new"
"5d4af58cf6cff50001f9cc0d",7,"younger",4,"LEADER","LEADER",TRUE,1.534425,0,4,"sunflower","new-new",311,"new-new"
"5d4af58cf6cff50001f9cc0d",8,"younger",1,"FEET","FEET",TRUE,1.616555,2,1,"runner","new-new",312,"new-new"
"5d4af58cf6cff50001f9cc0d",8,"younger",2,"CLIENT","CLIENT",TRUE,1.93953,3,2,"watch","new-new",312,"new-new"
"5d4af58cf6cff50001f9cc0d",8,"younger",3,"CANDY","CANDY",TRUE,1.417885,1,3,"tractor","new-new",312,"new-new"
"5d4af58cf6cff50001f9cc0d",8,"younger",4,"FLIGHT","FLIGHT",TRUE,2.320215,0,4,"wheel","new-new",312,"new-new"
"5d4af58cf6cff50001f9cc0d",9,"younger",1,"HOUSE","HOUSE",TRUE,1.49887,2,1,"mushroom","match",313,"match"
"5d4af58cf6cff50001f9cc0d",9,"younger",2,"PRINCE","PRINCE",TRUE,1.68532,3,2,"peg","mis-match",313,"non-match"
"5d4af58cf6cff50001f9cc0d",9,"younger",3,"FOOD","FOOD",TRUE,1.667615,1,3,"dart","new-new",313,"new-new"
"5d4af58cf6cff50001f9cc0d",9,"younger",4,"THING","THING",TRUE,1.63397,0,4,"frame","old-new",313,"non-match"
"5d4af58cf6cff50001f9cc0d",10,"younger",1,"POLICY","POLICY",TRUE,4.0198,0,1,"pepper","mis-match",314,"non-match"
"5d4af58cf6cff50001f9cc0d",10,"younger",2,"BATH","BATH",TRUE,1.77295,2,2,"spoon","match",314,"match"
"5d4af58cf6cff50001f9cc0d",10,"younger",3,"JUNGLE","JUNGLE",TRUE,2.10156,1,3,"planet","old-new",314,"non-match"
"5d4af58cf6cff50001f9cc0d",10,"younger",4,"BELT","BELT",TRUE,1.150845,3,4,"wheelbarrow","new-new",314,"new-new"
"5d4af58cf6cff50001f9cc0d",11,"younger",1,"ROOF","ROOF",TRUE,1.41713,2,1,"rug","match",315,"match"
"5d4af58cf6cff50001f9cc0d",11,"younger",2,"APPLE","APPLE",TRUE,1.26771,0,2,"dice","new-new",315,"new-new"
"5d4af58cf6cff50001f9cc0d",11,"younger",3,"MOMENT","MOMENT",TRUE,5.05878,1,3,"boot","old-new",315,"non-match"
"5d4af58cf6cff50001f9cc0d",11,"younger",4,"IDEAS","IDEAS",TRUE,1.21735,3,4,"coin","mis-match",315,"non-match"
"5d4af58cf6cff50001f9cc0d",12,"younger",1,"AREA","AREA",TRUE,1.766845,2,1,"shovel","match",316,"match"
"5d4af58cf6cff50001f9cc0d",12,"younger",2,"ADVICE","ADVICE",TRUE,2.218075,0,2,"megaphone","new-new",316,"new-new"
"5d4af58cf6cff50001f9cc0d",12,"younger",3,"DEMON","DEMON",TRUE,1.38886,1,3,"telephone","mis-match",316,"non-match"
"5d4af58cf6cff50001f9cc0d",12,"younger",4,"SAKE","SAKE",TRUE,0.75088,3,4,"motorbike","old-new",316,"non-match"
"5d4af58cf6cff50001f9cc0d",13,"younger",1,"FAMILY","FAMILY",TRUE,1.900915,2,1,"ring","new-new",317,"new-new"
"5d4af58cf6cff50001f9cc0d",13,"younger",2,"PILLS","PILLS",TRUE,1.500825,0,2,"skateboard","new-new",317,"new-new"
"5d4af58cf6cff50001f9cc0d",13,"younger",3,"NIGHT","NIGHT",TRUE,1.417835,3,3,"bench","new-new",317,"new-new"
"5d4af58cf6cff50001f9cc0d",13,"younger",4,"RECORD","RECORD",TRUE,1.433985,1,4,"razor","new-new",317,"new-new"
"5d4af58cf6cff50001f9cc0d",14,"younger",1,"YARD","YARD",TRUE,1.78389,0,1,"monkey","match",318,"match"
"5d4af58cf6cff50001f9cc0d",14,"younger",2,"MILE","MILE",TRUE,1.518555,3,2,"taxi","new-new",318,"new-new"
"5d4af58cf6cff50001f9cc0d",14,"younger",3,"SPEECH","SPEECH",TRUE,1.784015,2,3,"carrot","mis-match",318,"non-match"
"5d4af58cf6cff50001f9cc0d",14,"younger",4,"DIRT","DIRT",TRUE,1.698775,1,4,"scissors","old-new",318,"non-match"
"5d4af58cf6cff50001f9cc0d",15,"younger",1,"TEAR","TEAR",TRUE,2.10606,2,1,"hanger","old-new",319,"non-match"
"5d4af58cf6cff50001f9cc0d",15,"younger",2,"SYSTEM","SYSTEM",TRUE,1.81797,0,2,"sun","new-new",319,"new-new"
"5d4af58cf6cff50001f9cc0d",15,"younger",3,"ARTIST","ARTIST",TRUE,1.451865,1,3,"calendar","mis-match",319,"non-match"
"5d4af58cf6cff50001f9cc0d",15,"younger",4,"LETTER","LETTER",TRUE,1.1513,3,4,"mirror","match",319,"match"
"5d4af58cf6cff50001f9cc0d",16,"younger",1,"FLESH","FLESH",TRUE,2.11675,1,1,"windmill","new-new",320,"new-new"
"5d4af58cf6cff50001f9cc0d",16,"younger",2,"LOTS","LOTS",TRUE,1.856595,3,2,"backpack","new-new",320,"new-new"
"5d4af58cf6cff50001f9cc0d",16,"younger",3,"CARS","CARS",TRUE,1.26695,2,3,"tray","new-new",320,"new-new"
"5d4af58cf6cff50001f9cc0d",16,"younger",4,"DOZEN","DOZEN",TRUE,1.333835,0,4,"gorilla","new-new",320,"new-new"
"5d619737cf9656001a817568",1,"younger",1,"MILLER","MILLER",TRUE,6.834985,1,1,"cap","old-new",481,"non-match"
"5d619737cf9656001a817568",1,"younger",2,"BODY","BODY",TRUE,3.16728,3,2,"pencil","new-new",481,"new-new"
"5d619737cf9656001a817568",1,"younger",3,"HOUSE","WEAPON",FALSE,3.83476,0,3,"wheel","mis-match",481,"non-match"
"5d619737cf9656001a817568",1,"younger",4,"PENNY","PENNY",TRUE,2.100275,2,4,"monkey","match",481,"match"
"5d619737cf9656001a817568",2,"younger",1,"TOILET","TOILET",TRUE,4.06654,0,1,"mushroom","old-new",482,"non-match"
"5d619737cf9656001a817568",2,"younger",2,"FLESH","FLESH",TRUE,4.934695,3,2,"shovel","new-new",482,"new-new"
"5d619737cf9656001a817568",2,"younger",3,"WRITER","WRITER",TRUE,2.917255,1,3,"cathedral","match",482,"match"
"5d619737cf9656001a817568",2,"younger",4,"HOUSE","HOUSE",TRUE,1.500195,2,4,"microphone","mis-match",482,"non-match"
"5d619737cf9656001a817568",3,"younger",1,"SYTLE","MILE",FALSE,8.469145,1,1,"map","match",483,"match"
"5d619737cf9656001a817568",3,"younger",2,"BELT","BELT",TRUE,6.768855,2,2,"boot","old-new",483,"non-match"
"5d619737cf9656001a817568",3,"younger",3,"?","SPIRIT",FALSE,2.750455,0,3,"ring","new-new",483,"new-new"
"5d619737cf9656001a817568",3,"younger",4,"?","STYLE",FALSE,1.600455,3,4,"telephone","mis-match",483,"non-match"
"5d619737cf9656001a817568",4,"younger",1,"CANDY","CANDY",TRUE,4.017335,0,1,"taxi","new-new",484,"new-new"
"5d619737cf9656001a817568",4,"younger",2,"?","FLIGHT",FALSE,2.2505,3,2,"bolt","new-new",484,"new-new"
"5d619737cf9656001a817568",4,"younger",3,"DIRT","DIRT",TRUE,3.651085,2,3,"scissors","new-new",484,"new-new"
"5d619737cf9656001a817568",4,"younger",4,"SALE","SALE",TRUE,5.66843,1,4,"megaphone","new-new",484,"new-new"
"5d619737cf9656001a817568",5,"younger",1,"VALEY","VALLEY",FALSE,2.33323,1,1,"bench","new-new",485,"new-new"
"5d619737cf9656001a817568",5,"younger",2,"IDEA","IDEAS",FALSE,2.400655,2,2,"mirror","new-new",485,"new-new"
"5d619737cf9656001a817568",5,"younger",3,"LETTER","LETTER",TRUE,1.55039,3,3,"coin","new-new",485,"new-new"
"5d619737cf9656001a817568",5,"younger",4,"LOTS","LOTS",TRUE,1.26693,0,4,"stool","new-new",485,"new-new"
"5d619737cf9656001a817568",6,"younger",1,"ADVICE","ADVICE",TRUE,3.583805,3,1,"razor","old-new",486,"non-match"
"5d619737cf9656001a817568",6,"younger",2,"PHOTO","PHOTO",TRUE,2.800835,2,2,"dart","new-new",486,"new-new"
"5d619737cf9656001a817568",6,"younger",3,"DOZEN","DOZEN",TRUE,2.450395,0,3,"cart","match",486,"match"
"5d619737cf9656001a817568",6,"younger",4,"P","SYSTEM",FALSE,10.003555,1,4,"basket","mis-match",486,"non-match"
"5d619737cf9656001a817568",7,"younger",1,"YARD","YARD",TRUE,3.549835,1,1,"goose","new-new",487,"new-new"
"5d619737cf9656001a817568",7,"younger",2,"GLAS","GLASS",FALSE,6.41908,3,2,"tractor","new-new",487,"new-new"
"5d619737cf9656001a817568",7,"younger",3,"BOYS","BOYS",TRUE,1.850185,0,3,"daisy","new-new",487,"new-new"
"5d619737cf9656001a817568",7,"younger",4,"GLAS","NATION",FALSE,5.51872,2,4,"planet","new-new",487,"new-new"
"5d619737cf9656001a817568",8,"younger",1,"SHOTS","ARTIST",FALSE,2.266645,3,1,"frame","new-new",488,"new-new"
"5d619737cf9656001a817568",8,"younger",2,"SHOTS","SHOTS",TRUE,2.36741,0,2,"backpack","new-new",488,"new-new"
"5d619737cf9656001a817568",8,"younger",3,"DEATH","DEATH",TRUE,2.90088,2,3,"gorilla","new-new",488,"new-new"
"5d619737cf9656001a817568",8,"younger",4,"FEET","FEET",TRUE,2.51707,1,4,"kettle","new-new",488,"new-new"
"5d619737cf9656001a817568",9,"younger",1,"STYLE","PILLS",FALSE,9.552295,1,1,"sunflower","old-new",489,"non-match"
"5d619737cf9656001a817568",9,"younger",2,"POLICY","POLICY",TRUE,3.167305,3,2,"candle","mis-match",489,"non-match"
"5d619737cf9656001a817568",9,"younger",3,"CASINO","CASINO",TRUE,3.051,0,3,"motorbike","match",489,"match"
