"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","distraction","interval","prev_assoc","ltm_intru","resp_type","tran_dist"
"5c28b31a0091e40001ca5030",10,"older",1,"SPEECH","SPEECH",TRUE,6.596,4,1,"spoon","new-new",1018,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",10,"older",2,"TEAR","TEAR",TRUE,4.198,2,2,"calendar","new-new",1018,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",10,"older",3,"BATH","BATH",TRUE,3.666,1,3,"taxi","new-new",1018,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",10,"older",4,"FRIEND","FRIEND",TRUE,3.982,3,4,"planet","new-new",1018,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",11,"older",1,"DEMON","DEMON",TRUE,9.646,2,1,"bolt","new-new",1019,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",11,"older",2,"RIVER","RIVER",TRUE,6.797,4,2,"motorbike","mis-match",1019,"yes","2 s","MOMENT",0,"correct",NA
"5c28b31a0091e40001ca5030",11,"older",3,"CLIENT","CLIENT",TRUE,4.315,1,3,"telephone","old-new",1019,"yes","2 s","MILLER",0,"correct",NA
"5c28b31a0091e40001ca5030",11,"older",4,"GIRL","GIRL",TRUE,3.167,3,4,"basket","match",1019,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",12,"older",1,"CLO","NIGHT",FALSE,9.996,1,1,"goose","new-new",1020,"yes","2 s",NA,NA,"extra",NA
"5c28b31a0091e40001ca5030",12,"older",2,"CLOCK","CLOCK",TRUE,6.082,4,2,"pencil","mis-match",1020,"yes","2 s","YEAR",0,"correct",NA
"5c28b31a0091e40001ca5030",12,"older",3,"TOILET","TOILET",TRUE,4.532,3,3,"diamond","match",1020,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",12,"older",4,"CARS","CARS",TRUE,3.717,2,4,"microphone","old-new",1020,"yes","2 s","THING",0,"correct",NA
"5c28b31a0091e40001ca5030",13,"older",1,"POLICY","POLICY",TRUE,8.677,2,1,"boot","mis-match",1021,"yes","2 s","LEADER",0,"correct",NA
"5c28b31a0091e40001ca5030",13,"older",2,"BELT","BELT",TRUE,4.647,4,2,"peg","new-new",1021,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",13,"older",3,"PLENTY","PLENTY",TRUE,5.98,1,3,"daisy","match",1021,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",13,"older",4,"PILLS","PILLS",TRUE,3.698,3,4,"map","old-new",1021,"yes","2 s","APPLE",0,"correct",NA
"5c28b31a0091e40001ca5030",14,"older",1,"YEAR","FLIGHT",FALSE,7.763,2,1,"shovel","new-new",1022,"yes","2 s",NA,NA,"within",1
"5c28b31a0091e40001ca5030",14,"older",2,"DANGER","DANGER",TRUE,5.315,3,2,"cherry","old-new",1022,"yes","2 s","DUDE",0,"correct",NA
"5c28b31a0091e40001ca5030",14,"older",3,"YEAR","YEAR",TRUE,4.514,1,3,"kettle","mis-match",1022,"yes","2 s","POLICY",0,"correct",NA
"5c28b31a0091e40001ca5030",14,"older",4,"ARTIST","ARTIST",TRUE,4.082,4,4,"wheel","match",1022,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",15,"older",1,"MONTH","MONTH",TRUE,6.53,3,1,"backpack","new-new",1023,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",15,"older",2,"PENNY","PENNY",TRUE,3.815,4,2,"tray","new-new",1023,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",15,"older",3,"FEET","FEET",TRUE,2.732,2,3,"cart","new-new",1023,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",15,"older",4,"SPIRIT","SPIRIT",TRUE,3.948,1,4,"sunflower","new-new",1023,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",16,"older",1,"MOMENT","MOMENT",TRUE,5.446,4,1,"mushroom","mis-match",1024,"yes","2 s","WRITER",0,"correct",NA
"5c28b31a0091e40001ca5030",16,"older",2,"KIND","KIND",TRUE,3.631,1,2,"monkey","old-new",1024,"yes","2 s","VALLEY",0,"correct",NA
"5c28b31a0091e40001ca5030",16,"older",3,"FAMILY","FAMILY",TRUE,3.581,3,3,"scissors","match",1024,"yes","2 s",NA,NA,"correct",NA
"5c28b31a0091e40001ca5030",16,"older",4,"FLESH","FLESH",TRUE,3.614,2,4,"pear","new-new",1024,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",1,"younger",1,"FEET","FEET",TRUE,2.276455,2,1,"kettle","new-new",433,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",1,"younger",2,"SHOTS","SHOTS",TRUE,2.481075,1,2,"backpack","new-new",433,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",1,"younger",3,"ARTIST","ARTIST",TRUE,2.220975,4,3,"frame","new-new",433,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",1,"younger",4,"DEATH","DEATH",TRUE,1.98188,3,4,"gorilla","new-new",433,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",2,"younger",1,"SAKE","SAKE",TRUE,3.02224,3,1,"spoon","new-new",434,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",2,"younger",2,"RIVER","RIVER",TRUE,2.750785,2,2,"sun","mis-match",434,"yes","2 s","STYLE",0,"correct",NA
"5c5177a1f5ef110001ecfdee",2,"younger",3,"SUNNY","PRINCE",FALSE,4.75263,4,3,"perfume","old-new",434,"yes","2 s","SPEECH",0,"extra",NA
"5c5177a1f5ef110001ecfdee",2,"younger",4,"LIFE","LIFE",TRUE,1.97878,1,4,"carrot","match",434,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",3,"younger",1,"FLIGHT","FLIGHT",TRUE,2.20482,4,1,"bolt","new-new",435,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",3,"younger",2,"CANDY","CANDY",TRUE,2.50991,1,2,"taxi","new-new",435,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",3,"younger",3,"SPEECH","SALE",FALSE,4.54867,2,3,"megaphone","new-new",435,"yes","2 s",NA,NA,"ltm",NA
"5c5177a1f5ef110001ecfdee",3,"younger",4,"DIRT","DIRT",TRUE,2.05482,3,4,"scissors","new-new",435,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",4,"younger",1,"DEMON","DEMON",TRUE,4.13676,3,1,"pawn","new-new",436,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",4,"younger",2,"NIGHT","NIGHT",TRUE,3.731185,2,2,"tyre","mis-match",436,"yes","2 s","AREA",0,"correct",NA
"5c5177a1f5ef110001ecfdee",4,"younger",3,"BATH","BATH",TRUE,2.026135,1,3,"anchor","old-new",436,"yes","2 s","YEAR",0,"correct",NA
"5c5177a1f5ef110001ecfdee",4,"younger",4,"SERIES","SERIES",TRUE,1.975825,4,4,"rug","match",436,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",5,"younger",1,"PENNY","PENNY",TRUE,2.146795,3,1,"monkey","match",437,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",5,"younger",2,"MILLER","MILLER",TRUE,2.76524,2,2,"cap","old-new",437,"yes","2 s","GODS",0,"correct",NA
"5c5177a1f5ef110001ecfdee",5,"younger",3,"WEAPON","WEAPON",TRUE,2.775925,1,3,"wheel","mis-match",437,"yes","2 s","HOUSE",0,"correct",NA
"5c5177a1f5ef110001ecfdee",5,"younger",4,"BODY","BODY",TRUE,2.51245,4,4,"pencil","new-new",437,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",6,"younger",1,"YARD","YARD",TRUE,2.396425,2,1,"goose","new-new",438,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",6,"younger",2,"BOYS","BOYS",TRUE,2.28098,1,2,"daisy","new-new",438,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",6,"younger",3,"GLASS","GLASS",TRUE,2.126945,4,3,"tractor","new-new",438,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",6,"younger",4,"NATION","NATION",TRUE,3.86881,3,4,"planet","new-new",438,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",7,"younger",1,"PILLS","PILLS",TRUE,3.197465,2,1,"sunflower","old-new",439,"yes","2 s","CLIENT",0,"correct",NA
"5c5177a1f5ef110001ecfdee",7,"younger",2,"CASINO","CASINO",TRUE,2.625515,1,2,"motorbike","match",439,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",7,"younger",3,"MONTH","MONTH",TRUE,2.16028,3,3,"calendar","new-new",439,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",7,"younger",4,"POLICY","POLICY",TRUE,5.68865,4,4,"candle","mis-match",439,"yes","2 s","ROOF",0,"correct",NA
"5c5177a1f5ef110001ecfdee",8,"younger",1,"WOMEN","WOMEN",TRUE,2.048815,2,1,"salt","match",440,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",8,"younger",2,"TEAR","TEAR",TRUE,2.268335,3,2,"pear","new-new",440,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",8,"younger",3,"AREA","AREA",TRUE,2.130875,1,3,"aeroplane","mis-match",440,"yes","2 s","RIVER",0,"correct",NA
"5c5177a1f5ef110001ecfdee",8,"younger",4,"THING","THING",TRUE,2.40031,4,4,"crown","old-new",440,"yes","2 s","KIND",0,"correct",NA
"5c5177a1f5ef110001ecfdee",9,"younger",1,"WRITER","WRITER",TRUE,2.78555,2,1,"cathedral","match",441,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",9,"younger",2,"FLESH","FLESH",TRUE,2.437355,4,2,"shovel","new-new",441,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",9,"younger",3,"TOILET","TOILET",TRUE,3.198745,1,3,"mushroom","old-new",441,"yes","2 s","CARS",0,"correct",NA
"5c5177a1f5ef110001ecfdee",9,"younger",4,"HOUSE","HOUSE",TRUE,2.598485,3,4,"microphone","mis-match",441,"yes","2 s","SYSTEM",0,"correct",NA
"5c5177a1f5ef110001ecfdee",10,"younger",1,"ADVICE","ADVICE",TRUE,2.421495,4,1,"razor","old-new",442,"yes","2 s","FRIEND",0,"correct",NA
"5c5177a1f5ef110001ecfdee",10,"younger",2,"PHOTO","PHOTO",TRUE,1.86723,3,2,"dart","new-new",442,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",10,"younger",3,"DOZEN","DOZEN",TRUE,2.56276,1,3,"cart","match",442,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",10,"younger",4,"SYSTEM","SYSTEM",TRUE,2.874395,2,4,"basket","mis-match",442,"yes","2 s","POLICY",0,"correct",NA
"5c5177a1f5ef110001ecfdee",11,"younger",1,"CLOCK","CLOCK",TRUE,2.67666,3,1,"helmet","new-new",443,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",11,"younger",2,"BEAUTY","BEAUTY",TRUE,5.625475,4,2,"peg","new-new",443,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",11,"younger",3,"AGENT","AGENT",TRUE,2.290695,1,3,"balcony","new-new",443,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",11,"younger",4,"HOTEL","HOTEL",TRUE,3.033565,2,4,"pepper","new-new",443,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",12,"younger",1,"VALLEY","VALLEY",TRUE,2.42177,2,1,"bench","new-new",444,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",12,"younger",2,"LETTER","LETTER",TRUE,4.63926,4,2,"coin","new-new",444,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",12,"younger",3,"IDEA","IDEAS",FALSE,3.64428,3,3,"mirror","new-new",444,"yes","2 s",NA,NA,"extra",NA
"5c5177a1f5ef110001ecfdee",12,"younger",4,"LOTS","LOTS",TRUE,1.97436,1,4,"stool","new-new",444,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",13,"younger",1,"HONEY","HONEY",TRUE,6.409965,2,1,"wheelbarrow","new-new",445,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",13,"younger",2,"MOMENT","MOMENT",TRUE,3.40464,3,2,"stamp","match",445,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",13,"younger",3,"DUDE","DUDE",TRUE,2.13541,1,3,"skateboard","old-new",445,"yes","2 s","GIRL",0,"correct",NA
"5c5177a1f5ef110001ecfdee",13,"younger",4,"WEAPON","APPLE",FALSE,4.83401,4,4,"windmill","mis-match",445,"yes","2 s","WEAPON",1,"ltm",NA
"5c5177a1f5ef110001ecfdee",14,"younger",1,"MILE","MILE",TRUE,4.27462,2,1,"map","match",446,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",14,"younger",2,"BELT","BELT",TRUE,2.341065,3,2,"boot","old-new",446,"yes","2 s","PLENTY",0,"correct",NA
"5c5177a1f5ef110001ecfdee",14,"younger",3,"SPIRIT","SPIRIT",TRUE,2.269405,1,3,"ring","new-new",446,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",14,"younger",4,"STYLE","STYLE",TRUE,6.892,4,4,"telephone","mis-match",446,"yes","2 s","APPLE",0,"correct",NA
"5c5177a1f5ef110001ecfdee",15,"younger",1,"ROOF","ROOF",TRUE,3.032975,3,1,"suitcase","mis-match",447,"yes","2 s","NIGHT",0,"correct",NA
"5c5177a1f5ef110001ecfdee",15,"younger",2,"ESTATE","ESTATE",TRUE,2.776665,2,2,"diamond","new-new",447,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",15,"younger",3,"COPS","COPS",TRUE,2.09907,1,3,"hanger","old-new",447,"yes","2 s","LEADER",0,"correct",NA
"5c5177a1f5ef110001ecfdee",15,"younger",4,"FAMILY","FAMILY",TRUE,2.37783,4,4,"dice","match",447,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",16,"younger",1,"JUNGLE","JUNGLE",TRUE,2.25683,4,1,"cherry","new-new",448,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",16,"younger",2,"FOOD","FOOD",TRUE,1.978545,3,2,"watch","new-new",448,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",16,"younger",3,"DANGER","DANGER",TRUE,2.75077,2,3,"tray","new-new",448,"yes","2 s",NA,NA,"correct",NA
"5c5177a1f5ef110001ecfdee",16,"younger",4,"RECORD","RECORD",TRUE,2.058285,1,4,"runner","new-new",448,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",1,"older",1,"YEAR","YEAR",TRUE,9.996255,3,1,"mushroom","new-new",801,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",1,"older",2,"HOUSE","HOUSE",TRUE,9.994025,1,2,"goose","new-new",801,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",1,"older",3,"BATH","BATH",TRUE,9.996815,4,3,"skateboard","new-new",801,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",1,"older",4,"TEAR","TEAR",TRUE,9.990375,2,4,"shovel","new-new",801,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",2,"older",1,"FAMILY","FAMILY",TRUE,9.996975,1,1,"candle","mis-match",802,"yes","2 s","MILE",0,"correct",NA
"5c58244f62290e00012fa64c",2,"older",2,"MILLER","MILLER",TRUE,9.99847,2,2,"suitcase","match",802,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",2,"older",3,"GIRL","GIRL",TRUE,9.997305,4,3,"mirror","old-new",802,"yes","2 s","VALLEY",0,"correct",NA
"5c58244f62290e00012fa64c",2,"older",4,"?","SPEECH",FALSE,9.99623,3,4,"backpack","new-new",802,"yes","2 s",NA,NA,"omission",NA
"5c58244f62290e00012fa64c",3,"older",1,"YARD","YARD",TRUE,9.99533,3,1,"tyre","match",803,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",3,"older",2,"STYLE","STYLE",TRUE,9.993565,1,2,"boot","new-new",803,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",3,"older",3,"?","SALE",FALSE,9.997985,4,3,"map","mis-match",803,"yes","2 s","FAMILY",0,"omission",NA
"5c58244f62290e00012fa64c",3,"older",4,"?","SAKE",FALSE,10.43559,2,4,"aeroplane","old-new",803,"yes","2 s","BODY",0,"omission",NA
"5c58244f62290e00012fa64c",4,"older",1,"DUDE","DUDE",TRUE,9.987635,3,1,"pepper","match",804,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",4,"older",2,"PLENTY","PLENTY",TRUE,10.00884,1,2,"monkey","mis-match",804,"yes","2 s","RECORD",0,"correct",NA
"5c58244f62290e00012fa64c",4,"older",3,"PILLS","PILLS",TRUE,10.00355,4,3,"hanger","old-new",804,"yes","2 s","MOMENT",0,"correct",NA
"5c58244f62290e00012fa64c",4,"older",4,"FLESH","FLESH",TRUE,9.99716,2,4,"balcony","new-new",804,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",5,"older",1,"LEADER","LEADER",TRUE,9.993655,2,1,"cathedral","new-new",805,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",5,"older",2,"SPIRIT","SPIRIT",TRUE,9.998085,1,2,"coin","new-new",805,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",5,"older",3,"HOTEL","HOTEL",TRUE,9.994925,4,3,"planet","new-new",805,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",5,"older",4,"IDEAS","IDEAS",TRUE,9.990955,3,4,"cap","new-new",805,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",6,"older",1,"?","SHOTS",FALSE,9.997445,2,1,"bolt","old-new",806,"yes","2 s","LIFE",0,"omission",NA
"5c58244f62290e00012fa64c",6,"older",2,"KIND","KIND",TRUE,9.99682,3,2,"dice","match",806,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",6,"older",3,"APPLE","APPLE",TRUE,10.01019,1,3,"kettle","new-new",806,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",6,"older",4,"DANGER","DANGER",TRUE,10.00911,4,4,"megaphone","mis-match",806,"yes","2 s","SALE",0,"correct",NA
"5c58244f62290e00012fa64c",7,"older",1,"CANDY","CANDY",TRUE,9.992665,2,1,"stamp","match",807,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",7,"older",2,"CLIENT","CLIENT",TRUE,9.996965,1,2,"peg","old-new",807,"yes","2 s","POLICY",0,"correct",NA
"5c58244f62290e00012fa64c",7,"older",3,"RECORD","RECORD",TRUE,10.00182,4,3,"dart","mis-match",807,"yes","2 s","ADVICE",0,"correct",NA
"5c58244f62290e00012fa64c",7,"older",4,"CARS","CARS",TRUE,9.994445,3,4,"motorbike","new-new",807,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",8,"older",1,"THING","THING",TRUE,9.992085,3,1,"bench","match",808,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",8,"older",2,"SYSTEM","SYSTEM",TRUE,9.994625,2,2,"sunflower","new-new",808,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",8,"older",3,"GLASS","GLASS",TRUE,9.994025,1,3,"crown","old-new",808,"yes","2 s","LETTER",0,"correct",NA
"5c58244f62290e00012fa64c",8,"older",4,"PLENTY","FLIGHT",FALSE,10.00929,4,4,"pawn","mis-match",808,"yes","2 s","DANGER",0,"ltm",NA
"5c58244f62290e00012fa64c",9,"older",1,"BEA","CASINO",FALSE,9.99513,2,1,"carrot","new-new",809,"yes","2 s",NA,NA,"extra",NA
"5c58244f62290e00012fa64c",9,"older",2,"SERIES","SERIES",TRUE,9.99951,1,2,"helmet","new-new",809,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",9,"older",3,"DEMON","DEMON",TRUE,10.01171,4,3,"diamond","new-new",809,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",9,"older",4,"BEAUTY","BEAUTY",TRUE,10.00779,3,4,"taxi","new-new",809,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",10,"older",1,"PENNY","MILE",FALSE,9.993365,1,1,"anchor","mis-match",810,"yes","2 s","JUNGLE",0,"within",-3
"5c58244f62290e00012fa64c",10,"older",2,"COPS","COPS",TRUE,9.994245,3,2,"wheel","match",810,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",10,"older",3,"PENNY","PENNY",TRUE,10.0095,4,3,"microphone","old-new",810,"yes","2 s","MONTH",0,"correct",NA
"5c58244f62290e00012fa64c",10,"older",4,"HONEY","HONEY",TRUE,9.99465,2,4,"cherry","new-new",810,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",11,"older",1,"DEATH","DEATH",TRUE,9.997975,4,1,"pencil","new-new",811,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",11,"older",2,"","GODS",FALSE,9.981995,2,2,"sun","new-new",811,"yes","2 s",NA,NA,"omission",NA
"5c58244f62290e00012fa64c",11,"older",3,"FRIEND","FRIEND",TRUE,9.993765,3,3,"cart","new-new",811,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",11,"older",4,"FOOD","FOOD",TRUE,9.998965,1,4,"telephone","new-new",811,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",12,"older",1,"TOILET","TOILET",TRUE,9.993385,1,1,"scissors","mis-match",812,"yes","2 s","PLENTY",0,"correct",NA
"5c58244f62290e00012fa64c",12,"older",2,"","DOZEN",FALSE,9.994005,3,2,"wheelbarrow","old-new",812,"yes","2 s","FEET",0,"omission",NA
"5c58244f62290e00012fa64c",12,"older",3,"WRITER","WRITER",TRUE,9.996485,2,3,"rug","match",812,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",12,"older",4,"ARTIST","ARTIST",TRUE,9.990765,4,4,"daisy","new-new",812,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",13,"older",1,"JUNGLE","JUNGLE",TRUE,9.99417,1,1,"razor","mis-match",813,"yes","2 s","TOILET",0,"correct",NA
"5c58244f62290e00012fa64c",13,"older",2,"NATION","NATION",TRUE,9.99133,3,2,"gorilla","old-new",813,"yes","2 s","PHOTO",0,"correct",NA
"5c58244f62290e00012fa64c",13,"older",3,"BOYS","BOYS",TRUE,9.996355,2,3,"pear","match",813,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",13,"older",4,"PRINCE","PRINCE",TRUE,9.99594,4,4,"windmill","new-new",813,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",14,"older",1,"DIRT","DIRT",TRUE,10.01084,2,1,"ring","old-new",814,"yes","2 s","WEAPON",0,"correct",NA
"5c58244f62290e00012fa64c",14,"older",2,"ADVICE","ADVICE",TRUE,10.00887,1,2,"calendar","mis-match",814,"yes","2 s","FLIGHT",0,"correct",NA
"5c58244f62290e00012fa64c",14,"older",3,"ROOF","ROOF",TRUE,10.00801,3,3,"basket","match",814,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",14,"older",4,"LOTS","LOTS",TRUE,9.984855,4,4,"spoon","new-new",814,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",15,"older",1,"ESTATE","ESTATE",TRUE,9.99867,3,1,"tractor","new-new",815,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",15,"older",2,"BELT","BELT",TRUE,10.00248,1,2,"stool","new-new",815,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",15,"older",3,"AREA","AREA",TRUE,10.00012,2,3,"frame","new-new",815,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",15,"older",4,"AGENT","AGENT",TRUE,9.99358,4,4,"salt","new-new",815,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",16,"older",1,"RIVER","RIVER",TRUE,10.01015,2,1,"tray","new-new",816,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",16,"older",2,"CLOCK","CLOCK",TRUE,9.995605,3,2,"runner","new-new",816,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",16,"older",3,"NIGHT","NIGHT",TRUE,9.996545,1,3,"perfume","new-new",816,"yes","2 s",NA,NA,"correct",NA
"5c58244f62290e00012fa64c",16,"older",4,"WOMEN","WOMEN",TRUE,9.998625,4,4,"watch","new-new",816,"yes","2 s",NA,NA,"correct",NA
"5c5c65f82b9837000195da29",1,"older",1,"MILLER","SPEECH",FALSE,4.232315,4,1,"motorbike","new-new",1233,"yes","2 s",NA,NA,"within",3
"5c5c65f82b9837000195da29",1,"older",2,"DANGER","DANGER",TRUE,2.882755,2,2,"tray","new-new",1233,"yes","2 s",NA,NA,"correct",NA
"5c5c65f82b9837000195da29",1,"older",3,"HEART","MILLER",FALSE,3.63299,1,3,"balcony","new-new",1233,"yes","2 s",NA,NA,"extra",NA
"5c5c65f82b9837000195da29",1,"older",4,"DANGER","TEAR",FALSE,4.58265,3,4,"shovel","new-new",1233,"yes","2 s",NA,NA,"within",1
"5c5c65f82b9837000195da29",2,"older",1,"IDEAS","SALE",FALSE,4.94852,2,1,"dart","match",1234,"yes","2 s",NA,NA,"within",1
"5c5c65f82b9837000195da29",2,"older",2,"LEADER","LEADER",TRUE,3.999425,3,2,"runner","mis-match",1234,"yes","2 s","CASINO",0,"correct",NA
"5c5c65f82b9837000195da29",2,"older",3,"HEART","IDEAS",FALSE,3.23282,1,3,"daisy","old-new",1234,"yes","2 s","BATH",0,"extra",NA
"5c5c65f82b9837000195da29",2,"older",4,"MILLER","AGENT",FALSE,3.16603,4,4,"mushroom","new-new",1234,"yes","2 s",NA,NA,"previous",NA
"5c5c65f82b9837000195da29",3,"older",1,"FOOD","FOOD",TRUE,4.599405,1,1,"gorilla","mis-match",1235,"yes","2 s","CANDY",0,"correct",NA
"5c5c65f82b9837000195da29",3,"older",2,"?","MOMENT",FALSE,1.74854,4,2,"stamp","new-new",1235,"yes","2 s",NA,NA,"omission",NA
"5c5c65f82b9837000195da29",3,"older",3,"RIVER","RIVER",TRUE,3.2997,3,3,"rug","match",1235,"yes","2 s",NA,NA,"correct",NA
"5c5c65f82b9837000195da29",3,"older",4,"PENNY","BEAUTY",FALSE,2.699445,2,4,"goose","old-new",1235,"yes","2 s","PENNY",1,"ltm",NA
"5c5c65f82b9837000195da29",4,"older",1,"?","FEET",FALSE,4.78611,3,1,"crown","new-new",1236,"yes","2 s",NA,NA,"omission",NA
