consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv
,,?,0.00153,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cathedral,,,,,,,,,,,5,1,0,30,30,40,1,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_340.png,LETTER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,mirror,,,,,,,,,,,3,1,0,31,31,24,1,,,,,,
,,?,0.00069,0,,,,,,stimuli/images/PICTURE_405.png,YEAR,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,anchor,,,,,,,,,,,4,1,0,32,32,34,1,,,,,,
,,?,0.00103,0,,,,,,stimuli/images/PICTURE_32.png,PILLS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,crown,,,,,,,,,,,2,1,0,33,33,18,1,,,,,,
,,?,0.00065,0,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheel,,,,,,,,,,,5,1,0,34,34,49,1,,,,,,
,,?,0.000635,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,helmet,,,,,,,,,,,3,1,0,35,35,20,1,,,,,,
,,?,0.00068,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,gorilla,,,,,,,,,,,2,1,0,36,36,19,1,,,,,,
,,?,0.00068,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cathedral,,,,,,,,,,,3,1,0,37,37,25,1,,,,,,
,,?,0.00069,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,map,,,,,,,,,,,5,1,0,38,38,43,1,,,,,,
,,?,0.00087,0,,,,,,stimuli/images/PICTURE_95.png,HONEY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,,,,,,5,1,0,39,39,44,1,,,,,,
,,?,0.005725,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,peg,,,,,,,,,,,6,1,0,40,40,53,1,,,,,,
,,?,0.00092,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,aeroplane,,,,,,,,,,,4,1,0,41,41,39,1,,,,,,
,,?,0.000845,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,bench,,,,,,,,,,,2,1,0,42,42,17,1,,,,,,
,,?,0.000825,0,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,calendar,,,,,,,,,,,6,1,0,43,43,59,1,,,,,,
,,?,0.000845,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,candle,,,,,,,,,,,6,1,0,44,44,51,1,,,,,,
,,?,0.00094,0,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,stamp,,,,,,,,,,,4,1,0,45,45,37,1,,,,,,
,,?,0.000885,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,anchor,,,,,,,,,,,3,1,0,46,46,23,1,,,,,,
,,BOYS,5.030935,1,,,,,,stimuli/images/PICTURE_95.png,BOYS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,,,,,,1,1,0,47,47,1,1,,,,,,
,,?,0.001885,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,daisy,,,,,,,,,,,2,1,0,48,48,10,1,,,,,,
,,PENNY,7.37358,1,,,,,,stimuli/images/PICTURE_685.png,PENNY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,goose,,,,,,,,,,,1,1,0,49,49,4,1,,,,,,
,,?,0.002845,0,,,,,,stimuli/images/PICTURE_491.png,GLASS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,rug,,,,,,,,,,,2,1,0,50,50,14,1,,,,,,
,,?,0.00097,0,,,,,,stimuli/images/PICTURE_403.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,cathedral,,,,,,,,,,,4,1,0,51,51,31,1,,,,,,
,,?,0.000695,0,,,,,,stimuli/images/PICTURE_469.png,AGENT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,stool,,,,,,,,,,,2,1,0,52,52,16,1,,,,,,
,,?,0.00062,0,,,,,,stimuli/images/PICTURE_42.png,BOYS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,pear,,,,,,,,,,,6,1,0,53,53,55,1,,,,,,
,,?,0.000625,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,tyre,,,,,,,,,,,2,1,0,54,54,15,1,,,,,,
,,?,0.000625,0,,,,,,stimuli/images/PICTURE_95.png,MILLER,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,suitcase,,,,,,,,,,,6,1,0,55,55,56,1,,,,,,
,,?,0.0055,0,,,,,,stimuli/images/PICTURE_504.png,COPS,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,wheel,,,,,,,,,,,6,1,0,56,56,52,1,,,,,,
,,?,0.000875,0,,,,,,stimuli/images/PICTURE_675.png,SALE,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,windmill,,,,,,,,,,,5,1,0,57,57,47,1,,,,,,
,,?,0.001055,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,calendar,,,,,,,,,,,3,1,0,58,58,22,1,,,,,,
,,WOMEN,5.445885,1,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h41.03.881,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,1,,,,,,hanger,,,,,,,,,,,1,1,0,59,59,7,1,,,,,,
