consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,scissors,,,,,,0,32,32,56,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,peg,,,,,,0,33,33,23,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,pencil,,,,,,0,34,34,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,crown,,,,,,0,35,35,45,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,PLENTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,daisy,,,,,,0,36,36,41,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,motorbike,,,,,,0,37,37,36,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,wheelbarrow,,,,,,0,38,38,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,pepper,,,,,,0,39,39,20,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,AREA,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,shovel,,,,,,0,40,40,22,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,windmill,,,,,,0,41,41,32,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,map,,,,,,0,42,42,30,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,razor,,,,,,0,43,43,34,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,perfume,,,,,,0,44,44,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,helmet,,,,,,0,45,45,48,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,carrot,,,,,,0,46,46,12,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,salt,,,,,,0,47,47,28,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,boot,,,,,,0,48,48,37,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,cherry,,,,,,0,49,49,16,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,ROOF,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,rug,,,,,,0,50,50,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,monkey,,,,,,0,51,51,29,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,scissors,,,,,,0,52,52,27,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,FEET,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,wheelbarrow,,,,,,0,53,53,58,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,gorilla,,,,,,0,54,54,52,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,suitcase,,,,,,0,55,55,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,ring,,,,,,0,56,56,17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,taxi,,,,,,0,57,57,18,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,dart,,,,,,0,58,58,40,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000825,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,pawn,,,,,,,,,,,6,0,0,0,0,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000595,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,cap,,,,,,,,,,,3,0,0,1,1,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0006,0,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,windmill,,,,,,,,,,,4,0,0,2,2,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0005,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,dart,,,,,,,,,,,5,0,0,3,3,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000425,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,helmet,,,,,,,,,,,5,0,0,4,4,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00039,0,,,,,,stimuli/images/PICTURE_469.png,LETTER,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,stool,,,,,,,,,,,5,0,0,5,5,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FAMILY,4.66876,1,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,taxi,,,,,,,,,,,2,0,0,6,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00073,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,wheel,,,,,,,,,,,1,0,0,7,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00052,0,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,gorilla,,,,,,,,,,,6,0,0,8,8,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00054,0,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,telephone,,,,,,,,,,,3,0,0,9,9,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000515,0,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,ring,,,,,,,,,,,5,0,0,10,10,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000585,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,shovel,,,,,,,,,,,3,0,0,11,11,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BEAUTY,6.808345,1,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,razor,,,,,,,,,,,2,0,0,12,12,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000735,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,dice,,,,,,,,,,,6,0,0,13,13,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0005,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,crown,,,,,,,,,,,5,0,0,14,14,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00038,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,scissors,,,,,,,,,,,6,0,0,15,15,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00037,0,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,stool,,,,,,,,,,,1,0,0,16,16,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_708.png,YARD,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,monkey,,,,,,,,,,,3,0,0,17,17,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0004,0,,,,,,stimuli/images/PICTURE_677.png,MILE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,map,,,,,,,,,,,4,0,0,18,18,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_233.png,IDEAS,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,salt,,,,,,,,,,,3,0,0,19,19,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00038,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,suitcase,,,,,,,,,,,3,0,0,20,20,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000385,0,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,boot,,,,,,,,,,,4,0,0,21,21,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00046,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,gorilla,,,,,,,,,,,5,0,0,22,22,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00037,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,candle,,,,,,,,,,,5,0,0,23,23,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000375,0,,,,,,stimuli/images/PICTURE_467.png,DEMON,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,peg,,,,,,,,,,,3,0,0,24,24,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00036,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,dart,,,,,,,,,,,6,0,0,25,25,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000355,0,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,cart,,,,,,,,,,,4,0,0,26,26,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000365,0,,,,,,stimuli/images/PICTURE_470.png,CASINO,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,motorbike,,,,,,,,,,,4,0,0,27,27,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001195,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,wheelbarrow,,,,,,,,,,,1,0,0,28,28,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,THING,2.23205,1,,,,,,stimuli/images/PICTURE_85.png,THING,5e8b3b6444fa88056eaae254,2020-06-30_19h54.12.009,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb870df7a52c0ff0eee259,2,,,,,,diamond,,,,,,,,,,,2,0,0,29,29,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
